,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
439,439,439,439,439,439,439,439,1087622875245232128,1087622875245232128,1548144475000,2019-01-22,11:37:55,430,986116312920453120,abandidgah,دیدگاه آبان,,"نمادهای تاثیر گذار در #شاخص
#رمپنا 123 واحد مثبت
#وتجارت 96 واحد مثبت
#فارس 69 واحد منفی
#وبصادر 62 واحد مثبت
#فخوز 46 واحد مثبت
#شاراک 44 واحد منفی
#فولاد 43 واحد مثبت
#بورس",[],[],[],0,0,1,"['#شاخص', '#رمپنا', '#وتجارت', '#فارس', '#وبصادر', '#فخوز', '#شاراک', '#فولاد', '#بورس']",[],https://twitter.com/abandidgah/status/1087622875245232128,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.8964078426361084
440,440,440,440,440,440,440,440,1087623038877630464,1087623038877630464,1548144514000,2019-01-22,11:38:34,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 248.4 میلیون سهم
#خساپا 158 میلیون سهم
#وبملت 78.9 میلیون سهم
#ذوب 55.6 میلیون سهم
#وپاسار 46.1 میلیون سهم
#بورس",[],[],[],0,0,1,"['#وتجارت', '#خساپا', '#وبملت', '#ذوب', '#وپاسار', '#بورس']",[],https://twitter.com/abandidgah/status/1087623038877630464,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.28438785672187805
441,441,441,441,441,441,441,441,1087661317517803520,1087661317517803520,1548153640000,2019-01-22,14:10:40,430,986116312920453120,abandidgah,دیدگاه آبان,,"نمادهای تاثیر گذار در #شاخص
#رمپنا 114 واحد مثبت
#وتجارت 96 واحد مثبت
#فخوز 90 واحد مثبت
#حکشتی 64 واحد مثبت
#وبصادر 54 واحد مثبت
#فارس 53 واحد منفی
#کگل 50 واحد مثبت
#بورس",[],[],[],0,0,0,"['#شاخص', '#رمپنا', '#وتجارت', '#فخوز', '#حکشتی', '#وبصادر', '#فارس', '#کگل', '#بورس']",[],https://twitter.com/abandidgah/status/1087661317517803520,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9203608632087708
442,442,442,442,442,442,442,442,1087661374673629184,1087661374673629184,1548153654000,2019-01-22,14:10:54,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 260 میلیون سهم
#خساپا 219.5 میلیون سهم
#وبملت 108 میلیون سهم
#وبصادر 87.3 میلیون سهم
#ذوب 82.6 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#خساپا', '#وبملت', '#وبصادر', '#ذوب', '#بورس']",[],https://twitter.com/abandidgah/status/1087661374673629184,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.18957971036434174
443,443,443,443,443,443,443,443,1087661891399278592,1087661891399278592,1548153777000,2019-01-22,14:12:57,430,986116312920453120,abandidgah,دیدگاه آبان,,"در پایان معاملات روز جاری شاخص کل با بیشترین تاثیر از افت نمادهای #رمپنا، #وتجارت، #فخوز، #حکشتی، #وبصادر، #کگل با افت حدود 883 واحدی مواجه شد. بهبود وضعیت معاملات پس از افت شدید بازار در روز گذشته رشد شاخص کل را در پی داشت.
#بورس",[],[],[],0,0,0,"['#رمپنا', '#وتجارت', '#فخوز', '#حکشتی', '#وبصادر', '#کگل', '#بورس']",[],https://twitter.com/abandidgah/status/1087661891399278592,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.6837784051895142
444,444,444,444,444,444,444,444,1087950869407154177,1087950869407154177,1548222675000,2019-01-23,09:21:15,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بانك نماد #وتجارت با رشد حدود سه درصدی آغاز کرده است و #وبملت، #وبصادر، #وپست، #وپاسار و #وپارس با رشد نسبی مواجهند. #وسینا و #وکار از نمادهای همراه با افت گروهند.
#بورس",[],[],[],0,0,1,"['#وتجارت', '#وبملت', '#وبصادر', '#وپست', '#وپاسار', '#وپارس', '#وسینا', '#وکار', '#بورس']",[],https://twitter.com/abandidgah/status/1087950869407154177,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.6589072942733765
445,445,445,445,445,445,445,445,1087962458118066181,1087962458118066181,1548225438000,2019-01-23,10:07:18,430,986116312920453120,abandidgah,دیدگاه آبان,,"نمادهای تاثیر گذار در شاخص
#فولاد 75 واحد مثبت
#وتجارت 69 واحد مثبت
#خساپا 32 واحد مثبت
#قشهد 30 واحد مثبت
#ومعادن 29 واحد منفی
#خودرو 27 واحد مثبت
#شاراک 23 واحد مثبت
#بورس",[],[],[],0,0,0,"['#فولاد', '#وتجارت', '#خساپا', '#قشهد', '#ومعادن', '#خودرو', '#شاراک', '#بورس']",[],https://twitter.com/abandidgah/status/1087962458118066181,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.7475478053092957
446,446,446,446,446,446,446,446,1087966012031623170,1087966012031623170,1548226285000,2019-01-23,10:21:25,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بانک نماد #وپست به صف خرید رسیده است و #وتجارت نیز پس از معاملاتی بیش از صد میلیون سهمی به محدوده سقف مجاز نزدیک می شود.
#بورس",[],[],[],0,0,0,"['#وپست', '#وتجارت', '#بورس']",[],https://twitter.com/abandidgah/status/1087966012031623170,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.11134161055088043
447,447,447,447,447,447,447,447,1088004829153243138,1088004829153243138,1548235540000,2019-01-23,12:55:40,430,986116312920453120,abandidgah,دیدگاه آبان,,"در پایان معاملات روز جاری شاخص کل با بیشترین تاثیر از رشد نمادهای #وتجارت، #های_وب، #بفجر، #ونیکی  با رشد حدود 135 واحدی مواجه شد. کمبود نقدینگی در بازار توجه سرمایه گذاران را به گروههای کوچکترمعطوف داشته است و این موضوع طی روز جاری رشد حدود 325 واحدی شاخص هم وزن را رقم زد.
#بورس",[],[],[],0,0,0,"['#وتجارت', '#های_وب', '#بفجر', '#ونیکی', '#بورس']",[],https://twitter.com/abandidgah/status/1088004829153243138,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2691095173358917
448,448,448,448,448,448,448,448,1088010932750405632,1088010932750405632,1548236995000,2019-01-23,13:19:55,430,986116312920453120,abandidgah,دیدگاه آبان,,"نمادهای تاثیر گذار در شاخص
#وتجارت 86 واحد مثبت
#فارس 53 واحد منفی
#فملی 43 واحد منفی
#کچاد 32 واحد منفی
#شپنا 31 واحد منفی
#ومعادن 30 واحد منفی
#شبریز 29 واحد منفی
#بورس",[],[],[],0,0,0,"['#وتجارت', '#فارس', '#فملی', '#کچاد', '#شپنا', '#ومعادن', '#شبریز', '#بورس']",[],https://twitter.com/abandidgah/status/1088010932750405632,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.4678079187870026
449,449,449,449,449,449,449,449,1089038155607564288,1089038155607564288,1548481904000,2019-01-26,09:21:44,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بانك نمادهای #وتجارت، #وپاسار، #وپارس و #وخاور مورد توجهند و بقیه نمادها با معاملاتی کم حجم و نوسانی روبرو هستند.
#بورس",[],[],[],0,0,1,"['#وتجارت', '#وپاسار', '#وپارس', '#وخاور', '#بورس']",[],https://twitter.com/abandidgah/status/1089038155607564288,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9850897789001464
450,450,450,450,450,450,450,450,1089047880847872001,1089047880847872001,1548484222000,2019-01-26,10:00:22,430,986116312920453120,abandidgah,دیدگاه آبان,,"نمادهای تاثیر گذار در #شاخص
#شپنا 93 واحد منفی
#فملی 57 واحد مثبت
#شبندر 40 واحد منفی
#وتجارت 38 واحد مثبت
#خساپا 32 واحد منفی
#بترانس 28 واحد مثبت
#وغدیر 26 واحد مثبت
#بورس",[],[],[],0,0,1,"['#شاخص', '#شپنا', '#فملی', '#شبندر', '#وتجارت', '#خساپا', '#بترانس', '#وغدیر', '#بورس']",[],https://twitter.com/abandidgah/status/1089047880847872001,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.6418341398239136
451,451,451,451,451,451,451,451,1089047940822233088,1089047940822233088,1548484237000,2019-01-26,10:00:37,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 86.4 میلیون سهم
#ذوب 39.1 میلیون سهم
#خساپا 29.2 میلیون سهم
#وبصادر 22.6 میلیون سهم
#حریل 20.5 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#ذوب', '#خساپا', '#وبصادر', '#حریل', '#بورس']",[],https://twitter.com/abandidgah/status/1089047940822233088,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.31936734914779663
452,452,452,452,452,452,452,452,1089075681164550146,1089075681164550146,1548490851000,2019-01-26,11:50:51,430,986116312920453120,abandidgah,دیدگاه آبان,,"نمادهای تاثیر گذار در #شاخص
#شپنا 115 واحد منفی
#فملی 67 واحد مثبت
#کگل 59 واحد مثبت
#وتجارت 59 واحد مثبت
#شتران 58 واحد منفی
#فولاد 57 واحد منفی
#ومعادن 52 واحد مثبت
#بورس",[],[],[],0,0,0,"['#شاخص', '#شپنا', '#فملی', '#کگل', '#وتجارت', '#شتران', '#فولاد', '#ومعادن', '#بورس']",[],https://twitter.com/abandidgah/status/1089075681164550146,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.6529645323753357
453,453,453,453,453,453,453,453,1089075740576890881,1089075740576890881,1548490865000,2019-01-26,11:51:05,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 167.8 میلیون سهم
#خساپا 96.7 میلیون سهم
#ذوب 67.5 میلیون سهم
#وبملت 50.6 میلیون سهم
#حریل 43.2 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#خساپا', '#ذوب', '#وبملت', '#حریل', '#بورس']",[],https://twitter.com/abandidgah/status/1089075740576890881,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.3176628947257996
454,454,454,454,454,454,454,454,1089085423257702402,1089085423257702402,1548493173000,2019-01-26,12:29:33,430,986116312920453120,abandidgah,دیدگاه آبان,,"در دقایق پایانی بازار نماد #وتجارت رشد بیش از 4 درصدی را در سطوح قیمتی بالاتر از 180 تومانی تجربه می نماید.
#بورس",[],[],[],0,0,0,"['#وتجارت', '#بورس']",[],https://twitter.com/abandidgah/status/1089085423257702402,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.6077261567115784
455,455,455,455,455,455,455,455,1089108634636701696,1089108634636701696,1548498707000,2019-01-26,14:01:47,430,986116312920453120,abandidgah,دیدگاه آبان,,"نمادهای تاثیر گذار در #شاخص
#شپنا 151 واحد منفی
#فولاد 102 واحد منفی
#شتران 82 واحد منفی
#وتجارت 73 واحد مثبت
#فملی 65 واحد مثبت
#شبندر 57 واحد منفی
#پارس 54 واحد منفی
#بورس",[],[],[],0,0,0,"['#شاخص', '#شپنا', '#فولاد', '#شتران', '#وتجارت', '#فملی', '#شبندر', '#پارس', '#بورس']",[],https://twitter.com/abandidgah/status/1089108634636701696,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.4897058308124542
456,456,456,456,456,456,456,456,1089108731764170753,1089108731764170753,1548498730000,2019-01-26,14:02:10,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 319.8 میلیون سهم
#ذوب 144 میلیون سهم
#خساپا 140.1 میلیون سهم
#وبملت 75.9 میلیون سهم
#حریل 60.5 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#ذوب', '#خساپا', '#وبملت', '#حریل', '#بورس']",[],https://twitter.com/abandidgah/status/1089108731764170753,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2206688672304153
457,457,457,457,457,457,457,457,1089138077388267520,1089138077388267520,1548505727000,2019-01-26,15:58:47,430,986116312920453120,abandidgah,دیدگاه آبان,,"#وتجارت
بانک تجارت، در 10 ماهه منتهی به دی ماه سال جاری 112.7 هزار میلیارد ریال درآمد تسهیلات و 120.1 هزار میلیارد ریال سود سپرده پرداخت نموده است و به این ترتیب مابه التفاوت این دو رقم (7.4) هزار میلیارد ریال منفی است.
#بورس",[],[],[],0,0,0,"['#وتجارت', '#بورس']",[],https://twitter.com/abandidgah/status/1089138077388267520,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9134862422943116
458,458,458,458,458,458,458,458,1089396776807747584,1089396776807747584,1548567406000,2019-01-27,09:06:46,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف های خرید
#وتجارت 374.5 میلیون سهم
#لوتوس 355 میلیون سهم
#وبصادر 131.9 میلیون سهم
#ممسنی 31.9 میلیون سهم
#زدشت 28.7 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#لوتوس', '#وبصادر', '#ممسنی', '#زدشت', '#بورس']",[],https://twitter.com/abandidgah/status/1089396776807747584,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2741885483264923
459,459,459,459,459,459,459,459,1089410847447740417,1089410847447740417,1548570760000,2019-01-27,10:02:40,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بانك صف خريد نماد #وتجارت عرضه شد و عقب نشيني نسبي خريداران را شاهديم و اين در حاليست كه ورود نقدينگي به ديگر كانديداي افزايش سرمايه از محل تجديد ارزيابي دارايي ها يعني نماد #وبصادر محسوس است. بقيه نمادها نيز نوساناتي با خرايش مثبت را تجربه مي كنند.
#بورس",[],[],[],0,0,0,"['#وتجارت', '#وبصادر', '#بورس']",[],https://twitter.com/abandidgah/status/1089410847447740417,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9333449006080629
460,460,460,460,460,460,460,460,1089411432070823936,1089411432070823936,1548570900000,2019-01-27,10:05:00,430,986116312920453120,abandidgah,دیدگاه آبان,,"نمادهای تاثیر گذار در #شاخص
#وبملت 137 واحد مثبت
#فولاد 128 واحد منفی
#وبصادر 99 واحد مثبت
#پارس 87 واحد منفی
#وتجارت 86 واحد مثبت
#شتران 71 واحد منفی
#شپنا 63 واحد منفی
#بورس",[],[],[],0,0,0,"['#شاخص', '#وبملت', '#فولاد', '#وبصادر', '#پارس', '#وتجارت', '#شتران', '#شپنا', '#بورس']",[],https://twitter.com/abandidgah/status/1089411432070823936,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.8297343254089355
